Max_Tem,Avg_Tem,Avg_S_Pressure,Avg_Visibility,Max_Wind,Max_SWind,Avg_Wind,Sum_Rain,heat_wave_strength,week_index,Avg_humudity,Week_ending
93.0,80.14285714285714,12.071428571428571,8.37142857142857,999.9,12.0,3.2428571428571433,0.13,4,87,2.2671147773592146,2015-09-05
97.0,77.17142857142858,8.957142857142857,9.200000000000001,999.9,8.9,3.542857142857143,1.5799999999999998,1,88,2.3923359813464393,2015-09-12
89.1,73.45714285714287,12.785714285714286,9.671428571428573,999.9,11.1,2.9428571428571426,0.32999999999999996,0,89,2.1062607030633527,2015-09-19
82.9,68.58571428571427,18.842857142857145,10.0,999.9,11.1,5.3,0.0,0,90,2.034153312833905,2015-09-26
82.9,63.628571428571426,15.885714285714286,8.72857142857143,999.9,17.1,6.342857142857143,2.87,0,91,2.4466140429148737,2015-10-03
78.1,61.371428571428574,13.828571428571431,9.742857142857144,999.9,14.0,4.042857142857143,0.91,0,92,2.1461968893697216,2015-10-10
77.0,60.228571428571435,149.55714285714288,9.985714285714286,999.9,8.9,3.6571428571428575,0.01,0,93,1.9784739972613679,2015-10-17
75.9,54.3,19.785714285714285,9.914285714285713,999.9,9.9,4.128571428571428,0.0,0,94,1.7767179623203457,2015-10-24
73.0,56.12857142857143,157.94285714285712,9.299999999999999,999.9,11.1,4.542857142857143,1.53,0,95,2.021453655297533,2015-10-31
73.9,62.55714285714286,14.51428571428571,8.9,999.9,8.0,2.8000000000000003,0.01,0,96,2.2054885869063745,2015-11-07
61.0,52.55714285714284,154.2,9.142857142857142,999.9,18.1,5.628571428571428,1.13,0,97,2.006732415554993,2015-11-14
66.9,52.42857142857143,19.857142857142858,9.571428571428571,999.9,12.0,4.685714285714285,1.25,0,98,1.894025411815321,2015-11-21
64.0,47.728571428571435,162.58571428571426,151.27142857142854,999.9,999.9,146.0142857142857,0.03,0,99,1.9028224706253003,2015-11-28
64.0,45.67142857142857,158.15714285714287,999.8999999999999,999.9,999.9,146.77142857142857,0.32999999999999996,0,100,2.0789159148169802,2015-12-05
66.0,50.65714285714286,15.014285714285718,716.3714285714286,999.9,9.9,3.314285714285714,0.0,0,101,2.021128394538329,2015-12-12
68.0,53.685714285714276,150.15714285714287,8.185714285714285,999.9,15.0,5.3428571428571425,1.76,0,102,2.0870202894624077,2015-12-19
72.0,54.314285714285724,17.0,8.528571428571428,999.9,13.0,4.514285714285714,1.77,0,103,2.155858056747321,2015-12-26
61.0,42.714285714285715,14.957142857142857,7.928571428571429,999.9,12.0,5.357142857142857,0.87,0,104,2.070445034556244,2016-01-02
46.4,34.31428571428571,18.47142857142857,9.9,999.9,12.0,5.228571428571429,0.0,0,105,1.5083889597944427,2016-01-09
59.0,37.142857142857146,147.37142857142857,9.057142857142857,29.9,18.1,6.571428571428571,2.0100000000000002,0,106,1.729988788487868,2016-01-16
52.0,28.457142857142856,10.228571428571428,8.457142857142857,36.9,20.0,7.485714285714287,0.58,0,107,1.548047747652615,2016-01-23
48.0,36.114285714285714,152.15714285714284,9.457142857142857,999.9,17.1,5.1571428571428575,1.82,0,108,1.6431945684331803,2016-01-30
59.0,44.957142857142856,13.2,8.957142857142857,999.9,13.0,5.1571428571428575,1.27,0,109,1.8807642491283245,2016-02-06
46.9,29.442857142857147,293.0142857142857,9.314285714285715,999.9,18.1,6.571428571428571,0.060000000000000005,0,110,1.5700497093913555,2016-02-13
61.0,31.485714285714284,17.942857142857143,8.885714285714286,999.9,15.0,5.942857142857143,1.45,0,111,1.5803591018398788,2016-02-20
61.0,42.39999999999999,150.3,8.542857142857143,32.1,19.0,7.300000000000002,1.59,0,112,1.8432103432610738,2016-02-27
61.0,41.1,9.7,9.328571428571427,29.9,14.0,6.571428571428571,0.3,0,113,1.565258727955182,2016-03-05
79.0,53.85714285714287,15.271428571428569,9.2,999.9,13.0,4.000000000000001,0.06,0,114,1.742311275788229,2016-03-12
64.9,50.25714285714286,8.242857142857142,9.342857142857143,999.9,20.0,5.6000000000000005,0.31000000000000005,0,115,1.8709192034056645,2016-03-19
72.0,47.2,11.042857142857143,9.1,28.9,15.9,6.385714285714286,0.23,0,116,1.7210618801599205,2016-03-26
79.0,52.42857142857143,294.25714285714287,9.400000000000002,999.9,22.0,5.928571428571428,0.4,0,117,1.9019868427176172,2016-04-02
57.9,41.614285714285714,291.9142857142857,9.385714285714284,39.0,21.0,6.485714285714286,0.82,0,118,1.6962320765348482,2016-04-09
68.0,49.65714285714285,19.985714285714288,9.771428571428572,22.0,12.0,4.614285714285714,0.32,0,119,1.635425717889742,2016-04-16
82.0,62.871428571428574,14.142857142857142,9.700000000000001,999.9,13.0,4.471428571428572,0.15,0,120,1.6209434536616896,2016-04-23
71.1,53.87142857142857,10.557142857142855,9.485714285714286,999.9,9.9,4.757142857142858,0.3,0,121,1.8634996203177707,2016-04-30
64.9,50.942857142857136,6.214285714285714,7.228571428571428,999.9,15.0,5.385714285714285,1.37,0,122,2.3987910778970942,2016-05-07
80.1,61.199999999999996,152.91428571428574,151.14285714285714,999.9,999.9,288.1142857142857,0.41000000000000003,0,123,1.930041415306978,2016-05-14
75.9,58.48571428571428,437.37142857142857,434.2,999.9,999.9,430.08571428571423,0.0,0,124,1.8056626793545818,2016-05-21
90.0,71.17142857142858,10.357142857142858,8.471428571428572,999.9,8.9,3.1000000000000005,0.42000000000000004,0,125,2.0866786799143946,2016-05-28
91.9,72.62857142857142,12.4,7.599999999999999,999.9,8.9,3.2857142857142856,1.69,0,126,2.3965607857131785,2016-06-04
88.0,68.32857142857142,431.65714285714284,8.514285714285714,33.0,14.0,4.971428571428572,1.76,0,127,2.0921424917590583,2016-06-11
88.0,71.08571428571429,149.87142857142854,9.400000000000002,999.9,11.1,3.8285714285714283,0.22,0,128,2.0270963966828726,2016-06-18
88.0,75.18571428571428,11.328571428571427,9.214285714285714,999.9,12.0,3.3285714285714283,0.0,0,129,2.091338063352107,2016-06-25
87.1,73.5,11.0,8.314285714285715,999.9,9.9,2.9571428571428577,1.42,0,130,2.34831935487808,2016-07-02
91.0,76.55714285714285,7.171428571428572,8.257142857142858,999.9,8.9,2.8142857142857136,1.9300000000000002,1,131,2.428576391651847,2016-07-09
90.0,76.84285714285714,10.028571428571428,8.671428571428573,999.9,8.9,3.4,1.15,1,132,2.4757031757996018,2016-07-16
96.1,80.77142857142859,12.371428571428572,8.714285714285714,999.9,9.9,4.185714285714286,0.35,3,133,2.196215889660773,2016-07-23
96.1,80.58571428571429,8.1,7.557142857142858,999.9,14.0,3.1000000000000005,2.09,3,134,2.3977954625023976,2016-07-30
87.1,73.94285714285715,12.214285714285714,8.328571428571431,999.9,14.0,3.8428571428571425,1.33,0,135,2.5205497643312085,2016-08-06
96.1,81.3,11.299999999999999,8.671428571428573,999.9,8.9,3.2142857142857144,0.9299999999999999,2,136,2.424706621081152,2016-08-13
96.1,81.31428571428572,11.185714285714285,8.585714285714287,999.9,9.9,3.142857142857143,0.22,6,137,2.4923170669256436,2016-08-20
