Max_Tem,Avg_Tem,Avg_S_Pressure,Avg_Visibility,Max_Wind,Max_SWind,Avg_Wind,Sum_Rain,heat_wave_strength,week_index,Avg_humudity,Week_ending
72.0,49.32857142857142,14.700000000000001,9.028571428571428,999.9,15.9,4.1571428571428575,2.0100000000000002,0,106,2.2315937697280943,2016-01-16
73.9,50.45714285714286,17.785714285714285,9.285714285714286,999.9,21.0,6.514285714285714,0.58,0,107,2.172518653353704,2016-01-23
75.0,54.88571428571429,14.928571428571429,9.857142857142858,22.0,15.9,6.285714285714286,1.82,0,108,2.075281514760703,2016-01-30
79.0,57.84285714285715,14.585714285714287,9.5,34.0,22.0,7.257142857142858,1.27,0,109,1.9581392029115092,2016-02-06
80.1,56.771428571428565,20.714285714285715,9.928571428571429,999.9,22.0,6.114285714285714,0.060000000000000005,0,110,1.8689002528441974,2016-02-13
81.0,64.27142857142857,14.728571428571426,9.814285714285715,999.9,15.0,6.942857142857143,1.45,0,111,2.1746118663551974,2016-02-20
79.0,58.90000000000001,14.714285714285714,9.542857142857143,999.9,22.0,6.728571428571428,1.59,0,112,2.141482488921593,2016-02-27
84.0,64.24285714285715,14.571428571428571,9.528571428571427,999.9,17.1,6.685714285714286,0.3,0,113,2.2245691407322563,2016-03-05
75.9,66.54285714285714,8.457142857142857,8.371428571428572,36.9,28.9,10.114285714285712,0.06,0,114,2.6288123508237002,2016-03-12
87.1,69.35714285714286,7.514285714285714,8.585714285714285,999.9,22.0,7.257142857142857,0.31000000000000005,0,115,2.547520507600762,2016-03-19
75.9,57.7,14.814285714285715,9.828571428571427,999.9,27.0,7.785714285714286,0.23,0,116,2.1644735486463644,2016-03-26
84.9,66.11428571428571,9.685714285714285,8.328571428571427,999.9,20.0,7.757142857142857,0.4,0,117,2.4989168736107175,2016-04-02
84.9,65.42857142857143,16.04285714285714,10.0,999.9,20.0,4.385714285714285,0.82,0,118,1.9933735985398005,2016-04-09
80.1,69.22857142857143,10.571428571428573,9.342857142857143,999.9,22.9,7.8571428571428585,0.32,0,119,2.669505327766914,2016-04-16
81.0,69.25714285714285,12.142857142857142,8.5,999.9,26.0,6.528571428571429,0.15,0,120,2.705100754001201,2016-04-23
86.0,74.17142857142856,4.628571428571428,8.7,999.9,25.1,8.942857142857141,0.3,0,121,2.6946403019701894,2016-04-30
84.9,70.08571428571429,11.285714285714286,9.757142857142856,999.9,21.0,6.257142857142857,1.37,0,122,2.3326170430242477,2016-05-07
89.1,76.22857142857141,11.328571428571426,9.114285714285716,999.9,27.0,7.299999999999999,0.41000000000000003,0,123,2.620050799719216,2016-05-14
82.9,70.68571428571428,10.885714285714284,8.8,999.9,20.0,6.5,0.0,0,124,2.7698787762574564,2016-05-21
89.1,76.08571428571429,9.585714285714287,9.071428571428571,33.0,25.1,8.742857142857144,0.42000000000000004,0,125,2.7816972358374996,2016-05-28
89.1,74.82857142857144,9.414285714285713,8.942857142857143,999.9,18.1,5.285714285714286,1.69,0,126,2.8108941193864143,2016-06-04
93.0,78.28571428571429,8.471428571428572,9.771428571428572,999.9,15.0,4.7857142857142865,1.76,0,127,2.6993557859167256,2016-06-11
97.0,84.67142857142858,10.642857142857142,9.685714285714285,999.9,19.0,5.157142857142858,0.22,1,128,2.649523323887897,2016-06-18
97.0,82.7,14.414285714285716,9.971428571428572,999.9,18.1,4.757142857142857,0.0,0,129,2.628569620981566,2016-06-25
97.0,83.64285714285714,12.157142857142858,9.914285714285715,999.9,17.1,3.842857142857142,1.42,0,130,2.6314954311017393,2016-07-02
98.1,87.28571428571429,11.671428571428573,9.957142857142857,22.0,17.1,7.757142857142857,1.9300000000000002,5,131,2.5409580549646713,2016-07-09
99.0,87.35714285714286,11.7,9.871428571428572,999.9,18.1,7.2,1.15,6,132,2.4891369241766923,2016-07-16
100.0,85.4,14.6,9.942857142857141,999.9,15.9,3.828571428571429,0.35,2,133,2.5618716007169584,2016-07-23
100.0,83.85714285714286,10.585714285714285,9.62857142857143,999.9,21.0,4.071428571428571,2.09,4,134,2.6643941723940086,2016-07-30
99.0,86.78571428571429,11.671428571428573,10.071428571428571,999.9,17.1,4.214285714285714,1.33,4,135,2.531504492736013,2016-08-06
100.9,88.55714285714285,8.485714285714286,9.871428571428572,999.9,22.9,5.814285714285715,0.9299999999999999,11,136,2.4910368189337233,2016-08-13
97.0,78.78571428571429,11.328571428571427,8.657142857142858,999.9,21.0,4.828571428571428,0.22,0,137,2.8608281801553592,2016-08-20
95.0,80.51428571428572,13.242857142857144,9.342857142857143,999.9,25.1,5.071428571428571,1.14,0,138,2.801250402581297,2016-08-27
97.0,81.95714285714284,9.814285714285715,9.857142857142858,999.9,20.0,6.0857142857142845,0.5,0,139,2.660038136249509,2016-09-03
93.9,81.6857142857143,12.828571428571427,9.842857142857143,999.9,20.0,4.285714285714286,0.22,0,140,2.738806169657905,2016-09-10
96.1,81.72857142857143,11.385714285714286,9.742857142857144,999.9,20.0,5.214285714285715,0.56,0,141,2.6901215846627475,2016-09-17
97.0,83.02857142857142,11.457142857142856,9.671428571428573,999.9,15.9,4.757142857142857,0.8899999999999999,0,142,2.666303553180151,2016-09-24
90.0,74.57142857142857,13.5,9.671428571428569,999.9,31.1,4.314285714285715,0.8200000000000001,0,143,2.542007688182634,2016-10-01
91.0,77.14285714285714,10.357142857142858,9.700000000000001,999.9,15.9,6.1571428571428575,0.0,0,144,2.552638255658759,2016-10-08
90.0,74.82857142857142,15.514285714285714,9.8,999.9,19.0,5.442857142857143,0.78,0,145,2.475647656060432,2016-10-15
93.0,75.10000000000001,12.37142857142857,9.857142857142858,999.9,15.9,5.985714285714287,1.32,0,146,2.505568615068518,2016-10-22
87.1,70.44285714285714,17.814285714285713,9.642857142857142,999.9,13.0,4.3428571428571425,1.49,0,147,2.467037433155389,2016-10-29
88.0,73.82857142857142,15.928571428571429,8.457142857142857,999.9,15.0,5.328571428571428,0.56,0,148,2.625203658538461,2016-11-05
82.9,67.41428571428573,17.514285714285712,9.471428571428572,999.9,13.0,6.171428571428572,0.06,0,149,2.4631525327003154,2016-11-12
84.0,65.62857142857143,15.757142857142858,9.614285714285714,999.9,20.0,6.071428571428571,1.8099999999999998,0,150,2.281757360079609,2016-11-19
82.0,61.371428571428574,18.857142857142858,9.828571428571427,999.9,17.1,5.042857142857143,0.9200000000000002,0,151,2.3237013710612837,2016-11-26
84.0,61.185714285714276,151.9714285714286,9.242857142857144,999.9,18.1,7.557142857142856,3.07,0,152,2.301329615843777,2016-12-03
70.0,50.22857142857142,16.95714285714286,7.985714285714287,999.9,22.9,8.171428571428573,0.72,0,153,2.348919827669943,2016-12-10
81.0,63.41428571428571,13.571428571428573,7.9,999.9,15.9,6.185714285714285,0.71,0,154,2.542727052005243,2016-12-17
9999.9,55.58571428571428,21.342857142857145,8.871428571428572,999.9,22.9,7.828571428571428,0.61,0,155,2.1041927699658673,2016-12-24
84.0,67.84285714285714,17.0,8.585714285714285,999.9,22.0,7.5,0.8700000000000001,0,156,2.4366926256515318,2016-12-31
75.9,52.67142857142857,13.771428571428572,8.27142857142857,999.9,24.1,7.300000000000002,1.8599999999999999,0,157,2.3067887131428977,2017-01-07
81.0,62.528571428571425,21.54285714285714,8.585714285714285,999.9,15.9,8.671428571428573,0.18,0,158,2.434750789825709,2017-01-14
80.1,65.62857142857142,152.27142857142857,6.357142857142857,999.9,22.0,6.957142857142857,4.3,0,159,2.705860315904769,2017-01-21
80.1,58.44285714285714,154.4,9.928571428571429,999.9,24.1,8.385714285714284,0.09,0,160,1.8777712184351751,2017-01-28
81.0,59.614285714285714,18.342857142857145,9.72857142857143,999.9,15.9,7.171428571428572,0.0,0,161,2.0622144500237036,2017-02-04
87.1,69.62857142857142,12.971428571428572,9.1,22.9,15.9,8.428571428571427,0.05,0,162,2.3935755300292323,2017-02-11
86.0,63.08571428571429,12.22857142857143,8.914285714285715,999.9,24.1,7.271428571428572,0.97,0,163,2.362931294383231,2017-02-18
84.0,66.45714285714286,8.0,8.357142857142858,999.9,21.0,7.714285714285714,1.39,0,164,2.337266257136368,2017-02-25
84.0,65.72857142857143,17.2,9.271428571428572,999.9,19.0,8.971428571428572,0.01,0,165,2.1243800781179925,2017-03-04
81.0,68.88571428571429,16.47142857142857,7.871428571428572,999.9,20.0,8.342857142857143,1.3,0,166,2.6394479727587004,2017-03-11
